Species,Unique_ID,Numbers,Length,Mort,Injury,Microsporidian
TW,E26F16TW,1,30,NA,NA,N
TW,E26F16TW,1,16,NA,NA,N
TW,E26F16TW,1,31,NA,NA,N
TW,E26F16TW,1,32,NA,NA,Y
TW,E26F16TW,1,25,NA,NA,N
TW,E26F16TW,1,17,NA,NA,N
TW,E26F16TW,1,37,NA,NA,N
TW,E26F16TW,240,NA,NA,NA,NA
SB,E26F16SB,1,46,NA,NA,NA
SB,E26F16SB,1,34,NA,NA,NA
SB,E26F16SB,1,55,NA,NA,NA
SB,E26F16SB,1,57,NA,NA,NA
SB,E26F16SB,1,69,NA,NA,NA
SB,E26F16SB,1,22,NA,NA,NA
SB,E26F16SB,1,57,NA,NA,NA
SB,E26F16SB,1,23,NA,NA,NA
SB,E26F16SB,1,27,NA,NA,NA
SB,E26F16SB,1,27,NA,NA,NA
SB,E26F16SB,18,NA,NA,NA,NA
SB,W375F17SB,1,28,NA,NA,NA
SB,W375F17SB,1,32,NA,NA,NA
SB,W375F17SB,1,39,NA,NA,NA
SB,W375F17SB,1,50,NA,NA,NA
SB,W375F17SB,1,50,NA,NA,NA
SB,W375F17SB,1,32,NA,NA,NA
SB,W375F17SB,1,29,NA,NA,NA
SB,W375F17SB,1,24,NA,NA,NA
SB,W375F17SB,1,36,NA,NA,NA
SB,W375F17SB,1,32,NA,NA,NA
SB,W375F17SB,1,38,NA,NA,NA
SB,W375F17SB,266,NA,NA,NA,NA
TW,W375F17TW,1,21,NA,NA,Y
TW,W375F17TW,1,31,NA,NA,Y
TW,W375F17TW,1,13,NA,NA,N
TW,W375F17TW,1,41,NA,NA,N
TW,W375F17TW,1,32,NA,NA,Y
TW,W375F17TW,1,24,NA,NA,N
TW,W375F17TW,1,33,NA,NA,Y
TW,W375F17TW,1,24,NA,NA,N
TW,W375F17TW,1,24,NA,NA,N
TW,W375F17TW,1,21,NA,NA,N
TW,W375F17TW,1,26,NA,NA,N
TW,W375F17TW,1,30,NA,NA,N
TW,W375F17TW,1,16,NA,NA,N
TW,W375F17TW,1,20,NA,NA,N
TW,W375F17TW,1,17,NA,NA,N
TW,W375F17TW,1,39,NA,NA,Y
TW,W375F17TW,1,30,NA,NA,Y
TW,W375F17TW,1,26,NA,NA,N
TW,W375F17TW,1,28,NA,NA,Y
TW,W375F17TW,1,35,NA,NA,Y
TW,W375F17TW,1,32,NA,NA,Y
TW,W375F17TW,1,NA,NA,NA,NA
TW,W375F17TW,1,NA,NA,NA,NA
TW,W375F17TW,109,NA,NA,NA,NA
SB,W319F17SB,1,30,NA,NA,NA
SB,W319F17SB,1,50,NA,NA,NA
SB,W319F17SB,1,41,NA,NA,NA
SB,W319F17SB,1,45,NA,NA,NA
SB,W319F17SB,1,33,NA,NA,NA
SB,W319F17SB,1,27,NA,NA,NA
SB,W319F17SB,1,24,NA,NA,NA
SB,W319F17SB,1,19,NA,NA,NA
SB,W319F17SB,1,29,NA,NA,NA
SB,W319F17SB,1,20,NA,NA,NA
SB,W319F17SB,1,21,NA,NA,NA
SB,W319F17SB,42,NA,NA,NA,NA
TW,W319F17TW,1,25,NA,NA,Y
TW,W319F17TW,1,21,NA,NA,Y
TW,W319F17TW,1,26,NA,NA,N
TW,W319F17TW,1,31,NA,NA,Y
TW,W319F17TW,1,24,NA,NA,Y
TW,W319F17TW,1,25,NA,NA,N
TW,W319F17TW,1,31,NA,NA,N
TW,W319F17TW,1,25,NA,NA,N
TW,W319F17TW,1,35,NA,NA,Y
TW,W319F17TW,1,32,NA,NA,Y
TW,W319F17TW,1,26,NA,NA,N
TW,W319F17TW,1,32,NA,NA,Y
TW,W319F17TW,1,24,NA,NA,Y
TW,W319F17TW,1,24,NA,NA,Y
TW,W319F17TW,1,28,NA,NA,N
TW,W319F17TW,1,27,NA,NA,N
TW,W319F17TW,1,27,NA,NA,Y
TW,W319F17TW,1,26,NA,NA,N
TW,W319F17TW,1,34,NA,NA,N
TW,W319F17TW,1,25,NA,NA,Y
TW,W319F17TW,1,27,NA,NA,N
TW,W319F17TW,1,40,NA,NA,Y
TW,W319F17TW,1,30,NA,NA,Y
TW,W319F17TW,1,32,NA,NA,Y
TW,W319F17TW,24,NA,NA,NA,NA
SB,W284F17SB,1,18,NA,NA,NA
SB,W284F17SB,1,41,NA,NA,NA
SB,W284F17SB,1,45,NA,NA,NA
SB,W284F17SB,1,45,NA,NA,NA
SB,W284F17SB,1,22,NA,NA,NA
SB,W284F17SB,1,47,NA,NA,NA
SB,W284F17SB,1,35,NA,NA,NA
SB,W284F17SB,1,34,NA,NA,NA
SB,W284F17SB,1,40,NA,NA,NA
SB,W284F17SB,1,32,NA,NA,NA
SB,W284F17SB,1,44,NA,NA,NA
SB,W284F17SB,1,57,NA,NA,NA
SB,W284F17SB,170,NA,NA,NA,NA
TW,W284F17TW,1,31,NA,NA,N
TW,W284F17TW,1,34,NA,NA,N
TW,W284F17TW,1,23,NA,NA,N
TW,W284F17TW,1,18,NA,NA,N
TW,W284F17TW,1,27,NA,NA,N
TW,W284F17TW,1,25,NA,NA,N
TW,W284F17TW,1,19,NA,NA,N
TW,W284F17TW,1,18,NA,NA,N
TW,W284F17TW,1,29,NA,NA,N
TW,W284F17TW,1,28,NA,NA,N
TW,W284F17TW,1,30,NA,NA,N
TW,W284F17TW,1,25,NA,NA,N
TW,W284F17TW,1,27,NA,NA,N
TW,W284F17TW,1,24,NA,NA,N
TW,W284F17TW,1,26,NA,NA,N
TW,W284F17TW,1,27,NA,NA,N
TW,W284F17TW,1,20,NA,NA,N
TW,W284F17TW,1,28,NA,NA,N
TW,W284F17TW,1,27,NA,NA,Y
TW,W284F17TW,1,24,NA,NA,N
TW,W284F17TW,1,30,NA,NA,Y
TW,W284F17TW,122,NA,NA,NA,NA
PSC,W284F17PSC,1,36,NA,NA,NA
PSC,W284F17PSC,1,38,NA,NA,NA
SB,W92F17SB,1,31,NA,NA,NA
SB,W92F17SB,1,23,NA,NA,NA
SB,W92F17SB,1,20,NA,NA,NA
SB,W92F17SB,1,22,NA,NA,NA
SB,W92F17SB,1,20,NA,NA,NA
SB,W92F17SB,1,22,NA,NA,NA
SB,W92F17SB,1,14,NA,NA,NA
SB,W92F17SB,1,17,NA,NA,NA
SB,W92F17SB,1,17,NA,NA,NA
SB,W92F17SB,1,20,NA,NA,NA
SB,W92F17SB,1,9,NA,NA,NA
SB,W92F17SB,459,NA,NA,NA,NA
TW,W92F17TW,1,30,NA,NA,Y
TW,W92F17TW,1,34,NA,NA,Y
TW,W92F17TW,1,41,NA,NA,Y
TW,W92F17TW,1,26,NA,NA,Y
TW,W92F17TW,1,28,NA,NA,N
TW,W92F17TW,1,36,NA,NA,Y
TW,W92F17TW,1,29,NA,NA,Y
TW,W92F17TW,1,33,NA,NA,Y
TW,W92F17TW,1,34,NA,NA,Y
TW,W92F17TW,1,35,NA,NA,N
TW,W92F17TW,1,21,NA,NA,N
TW,W92F17TW,1,24,NA,NA,Y
TW,W92F17TW,1,28,NA,NA,N
TW,W92F17TW,1,24,NA,NA,Y
TW,W92F17TW,1,35,NA,NA,N
TW,W92F17TW,1,31,NA,NA,Y
TW,W92F17TW,1,29,NA,NA,Y
TW,W92F17TW,1,35,NA,NA,N
TW,W92F17TW,1,28,NA,NA,N
TW,W92F17TW,1,19,NA,NA,N
TW,W92F17TW,1,28,NA,NA,N
TW,W92F17TW,378,NA,NA,NA,NA
SB,W149F17SB,1,24,NA,NA,NA
SB,W149F17SB,1,21,NA,NA,NA
SB,W149F17SB,1,25,NA,NA,NA
SB,W149F17SB,1,20,NA,NA,NA
SB,W149F17SB,1,18,NA,NA,NA
SB,W149F17SB,1,16,NA,NA,NA
SB,W149F17SB,1,17,NA,NA,NA
SB,W149F17SB,1,18,NA,NA,NA
SB,W149F17SB,1,17,NA,NA,NA
SB,W149F17SB,1,11,NA,NA,NA
SB,W149F17SB,4,NA,NA,NA,NA
TW,W149F17TW,1,26,NA,NA,Y
TW,W149F17TW,1,17,NA,NA,N
TW,W149F17TW,1,26,NA,NA,N
TW,W149F17TW,1,12,NA,NA,Y
TW,W149F17TW,1,13,NA,NA,Y
TW,W149F17TW,1,21,NA,NA,N
TW,W149F17TW,1,24,NA,NA,Y
TW,W149F17TW,1,16,NA,NA,N
TW,W149F17TW,1,15,NA,NA,N
TW,W149F17TW,1,16,NA,NA,Y
TW,W149F17TW,1,15,NA,NA,N
TW,W149F17TW,1,18,NA,NA,Y
TW,W149F17TW,1,16,NA,NA,N
TW,W149F17TW,1,17,NA,NA,N
TW,W149F17TW,1,15,NA,NA,N
TW,W149F17TW,1,17,NA,NA,N
TW,W149F17TW,1,17,NA,NA,Y
TW,W149F17TW,1,15,NA,NA,N
TW,W149F17TW,1,20,NA,NA,Y
TW,W149F17TW,1,15,NA,NA,N
TW,W149F17TW,1,16,NA,NA,N
TW,W149F17TW,171,NA,NA,NA,NA
TW,NW325F17TW,1,30,NA,NA,N
TW,NW325F17TW,1,28,NA,NA,Y
TW,NW325F17TW,1,21,NA,NA,N
TW,NW325F17TW,1,22,NA,NA,N
TW,NW325F17TW,1,19,NA,NA,N
TW,NW325F17TW,1,20,NA,NA,N
TW,NW325F17TW,1,19,NA,NA,N
TW,NW325F17TW,1,20,NA,NA,N
TW,NW325F17TW,1,25,NA,NA,N
TW,NW325F17TW,1,28,NA,NA,N
TW,NW325F17TW,1,46,NA,NA,N
TW,NW325F17TW,1,42,NA,NA,N
TW,NW325F17TW,1,32,NA,NA,Y
TW,NW325F17TW,1,28,NA,NA,Y
TW,NW325F17TW,1,32,NA,NA,Y
TW,NW325F17TW,1,26,NA,NA,N
TW,NW325F17TW,1,40,NA,NA,N
TW,NW325F17TW,1,30,NA,NA,N
TW,NW325F17TW,1,40,NA,NA,Y
TW,NW325F17TW,1,39,NA,NA,Y
TW,NW325F17TW,1,27,NA,NA,Y
TW,NW325F17TW,359,NA,NA,NA,NA
SB,NW325F17SB,1,60,NA,NA,NA
SB,NW325F17SB,1,43,NA,NA,NA
SB,NW325F17SB,1,61,NA,NA,NA
SB,NW325F17SB,1,45,NA,NA,NA
SB,NW325F17SB,1,22,NA,NA,NA
SB,NW325F17SB,1,24,NA,NA,NA
SB,NW325F17SB,1,22,NA,NA,NA
SB,NW325F17SB,1,21,NA,NA,NA
SB,NW325F17SB,1,19,NA,NA,NA
SB,NW325F17SB,1,18,NA,NA,NA
SB,NW325F17SB,1,25,NA,NA,NA
SB,NW325F17SB,1,19,NA,NA,NA
SB,NW325F17SB,645,NA,NA,NA,NA
PSC,NW325F17PSC,1,NA,NA,NA,NA
SB,NW303F17SB,1,31,NA,NA,NA
SB,NW303F17SB,1,27,NA,NA,NA
SB,NW303F17SB,1,30,NA,NA,NA
SB,NW303F17SB,1,24,NA,NA,NA
SB,NW303F17SB,1,35,NA,NA,NA
SB,NW303F17SB,1,25,NA,NA,NA
SB,NW303F17SB,1,34,NA,NA,NA
SB,NW303F17SB,1,20,NA,NA,NA
SB,NW303F17SB,1,20,NA,NA,NA
SB,NW303F17SB,1,18,NA,NA,NA
SB,NW303F17SB,1,20,NA,NA,NA
SB,NW303F17SB,1,22,NA,NA,NA
SB,NW303F17SB,546,NA,NA,NA,NA
TW,NW303F17TW,1,37,NA,NA,Y
TW,NW303F17TW,1,33,NA,NA,Y
TW,NW303F17TW,1,26,NA,NA,Y
TW,NW303F17TW,1,25,NA,NA,N
TW,NW303F17TW,1,31,NA,NA,Y
TW,NW303F17TW,1,26,NA,NA,Y
TW,NW303F17TW,1,27,NA,NA,N
TW,NW303F17TW,1,39,NA,NA,Y
TW,NW303F17TW,1,21,NA,NA,N
TW,NW303F17TW,1,34,NA,NA,Y
TW,NW303F17TW,1,36,NA,NA,Y
TW,NW303F17TW,1,33,NA,NA,Y
TW,NW303F17TW,1,35,NA,NA,Y
TW,NW303F17TW,1,39,NA,NA,N
TW,NW303F17TW,1,39,NA,NA,Y
TW,NW303F17TW,1,42,NA,NA,N
TW,NW303F17TW,1,33,NA,NA,Y
TW,NW303F17TW,1,32,NA,NA,Y
TW,NW303F17TW,1,27,NA,NA,N
TW,NW303F17TW,1,34,NA,NA,Y
TW,NW303F17TW,1,32,NA,NA,Y
TW,NW303F17TW,1,39,NA,NA,Y
TW,NW303F17TW,1,32,NA,NA,Y
TW,NW303F17TW,322,NA,NA,NA,NA
SB,NW241F17SB,1,39,NA,NA,NA
SB,NW241F17SB,1,33,NA,NA,NA
SB,NW241F17SB,1,64,NA,NA,NA
SB,NW241F17SB,1,45,NA,NA,NA
SB,NW241F17SB,1,29,NA,NA,NA
SB,NW241F17SB,1,32,NA,NA,NA
SB,NW241F17SB,1,40,NA,NA,NA
SB,NW241F17SB,1,50,NA,NA,NA
SB,NW241F17SB,1,39,NA,NA,NA
SB,NW241F17SB,1,25,NA,NA,NA
SB,NW241F17SB,73,NA,NA,NA,NA
TW,NW241F17TW,1,27,NA,NA,N
TW,NW241F17TW,1,31,NA,NA,Y
TW,NW241F17TW,1,27,NA,NA,N
TW,NW241F17TW,1,26,NA,NA,N
TW,NW241F17TW,1,34,NA,NA,N
TW,NW241F17TW,1,43,NA,NA,N
TW,NW241F17TW,1,30,NA,NA,N
TW,NW241F17TW,1,42,NA,NA,N
TW,NW241F17TW,1,41,NA,NA,Y
TW,NW241F17TW,1,33,NA,NA,Y
TW,NW241F17TW,1,25,NA,NA,N
TW,NW241F17TW,1,24,NA,NA,N
TW,NW241F17TW,1,32,NA,NA,N
TW,NW241F17TW,1,29,NA,NA,Y
TW,NW241F17TW,1,46,NA,NA,Y
TW,NW241F17TW,1,26,NA,NA,Y
TW,NW241F17TW,1,35,NA,NA,N
TW,NW241F17TW,1,28,NA,NA,Y
TW,NW241F17TW,1,32,NA,NA,Y
TW,NW241F17TW,1,31,NA,NA,Y
TW,NW241F17TW,1,38,NA,NA,Y
TW,NW241F17TW,556,NA,NA,NA,NA
PSC,NW241F17PSC,1,39,NA,NA,NA
SB,NW87F17SB,1,58,NA,NA,NA
SB,NW87F17SB,1,21,NA,NA,NA
SB,NW87F17SB,1,27,NA,NA,NA
SB,NW87F17SB,1,33,NA,NA,NA
SB,NW87F17SB,1,19,NA,NA,NA
SB,NW87F17SB,1,22,NA,NA,NA
SB,NW87F17SB,1,19,NA,NA,NA
SB,NW87F17SB,1,20,NA,NA,NA
SB,NW87F17SB,1,28,NA,NA,NA
SB,NW87F17SB,1,22,NA,NA,NA
SB,NW87F17SB,1,370,NA,NA,NA
TW,NW87F17TW,1,35,NA,NA,N
TW,NW87F17TW,1,29,NA,NA,N
TW,NW87F17TW,1,32,NA,NA,Y
TW,NW87F17TW,1,23,NA,NA,N
TW,NW87F17TW,1,31,NA,NA,Y
TW,NW87F17TW,1,22,NA,NA,N
TW,NW87F17TW,1,29,NA,NA,Y
TW,NW87F17TW,1,33,NA,NA,Y
TW,NW87F17TW,1,28,NA,NA,Y
TW,NW87F17TW,1,26,NA,NA,N
TW,NW87F17TW,1,27,NA,NA,N
TW,NW87F17TW,1,29,NA,NA,N
TW,NW87F17TW,1,32,NA,NA,Y
TW,NW87F17TW,1,38,NA,NA,N
TW,NW87F17TW,1,33,NA,NA,Y
TW,NW87F17TW,1,34,NA,NA,N
TW,NW87F17TW,1,32,NA,NA,N
TW,NW87F17TW,1,19,NA,NA,N
TW,NW87F17TW,1,29,NA,NA,Y
TW,NW87F17TW,1,31,NA,NA,Y
TW,NW87F17TW,1,26,NA,NA,Y
TW,NW87F17TW,77,NA,NA,NA,NA
SB,NW219F17SB,1,27,NA,NA,NA
SB,NW219F17SB,1,27,NA,NA,NA
SB,NW219F17SB,1,60,NA,NA,NA
SB,NW219F17SB,1,45,NA,NA,NA
SB,NW219F17SB,1,25,NA,NA,NA
SB,NW219F17SB,1,20,NA,NA,NA
SB,NW219F17SB,1,46,NA,NA,NA
SB,NW219F17SB,1,16,NA,NA,NA
SB,NW219F17SB,1,59,NA,NA,NA
SB,NW219F17SB,1,33,NA,NA,NA
SB,NW219F17SB,1,57,NA,NA,NA
SB,NW219F17SB,1,40,NA,NA,NA
SB,NW219F17SB,296,NA,NA,NA,NA
TW,NW219F17TW,1,32,NA,NA,N
TW,NW219F17TW,1,31,NA,NA,N
TW,NW219F17TW,1,41,NA,NA,N
TW,NW219F17TW,1,42,NA,NA,N
TW,NW219F17TW,1,33,NA,NA,N
TW,NW219F17TW,1,22,NA,NA,N
TW,NW219F17TW,1,36,NA,NA,Y
TW,NW219F17TW,1,22,NA,NA,N
TW,NW219F17TW,1,32,NA,NA,N
TW,NW219F17TW,1,31,NA,NA,Y
TW,NW219F17TW,1,34,NA,NA,N
TW,NW219F17TW,1,27,NA,NA,Y
TW,NW219F17TW,1,27,NA,NA,Y
TW,NW219F17TW,1,27,NA,NA,Y
TW,NW219F17TW,1,16,NA,NA,N
TW,NW219F17TW,1,34,NA,NA,N
TW,NW219F17TW,1,29,NA,NA,Y
TW,NW219F17TW,1,37,NA,NA,Y
TW,NW219F17TW,1,33,NA,NA,Y
TW,NW219F17TW,1,29,NA,NA,N
TW,NW219F17TW,1,31,NA,NA,N
TW,NW219F17TW,1,32,NA,NA,Y
TW,NW219F17TW,279,NA,NA,NA,NA
SB,E264F17SB,1,25,NA,NA,NA
SB,E264F17SB,1,35,NA,NA,NA
SB,E264F17SB,1,72,NA,NA,NA
SB,E264F17SB,1,24,NA,NA,NA
SB,E264F17SB,1,27,NA,NA,NA
SB,E264F17SB,1,26,NA,NA,NA
SB,E264F17SB,1,38,NA,NA,NA
SB,E264F17SB,1,54,NA,NA,NA
SB,E264F17SB,1,43,NA,NA,NA
SB,E264F17SB,1,23,NA,NA,NA
SB,E264F17SB,1,12,NA,NA,NA
SB,E264F17SB,1,17,NA,NA,NA
SB,E264F17SB,302,NA,NA,NA,NA
TW,E264F17TW,1,15,NA,NA,N
TW,E264F17TW,1,23,NA,NA,Y
TW,E264F17TW,1,22,NA,NA,Y
TW,E264F17TW,1,27,NA,NA,Y
TW,E264F17TW,1,11,NA,NA,N
TW,E264F17TW,1,22,NA,NA,Y
TW,E264F17TW,1,15,NA,NA,N
TW,E264F17TW,1,24,NA,NA,Y
TW,E264F17TW,1,23,NA,NA,Y
TW,E264F17TW,1,25,NA,NA,Y
TW,E264F17TW,1,17,NA,NA,Y
TW,E264F17TW,1,40,NA,NA,N
TW,E264F17TW,1,18,NA,NA,N
TW,E264F17TW,1,22,NA,NA,Y
TW,E264F17TW,1,16,NA,NA,N
TW,E264F17TW,1,20,NA,NA,N
TW,E264F17TW,1,24,NA,NA,Y
TW,E264F17TW,1,12,NA,NA,N
TW,E264F17TW,1,16,NA,NA,Y
TW,E264F17TW,1,14,NA,NA,N
TW,E264F17TW,1,13,NA,NA,N
TW,E264F17TW,1,16,NA,NA,N
TW,E264F17TW,7,NA,NA,NA,NA
SB,E200F17SB,1,29,NA,NA,NA
SB,E200F17SB,1,28,NA,NA,NA
SB,E200F17SB,1,25,NA,NA,NA
SB,E200F17SB,1,33,NA,NA,NA
SB,E200F17SB,1,20,NA,NA,NA
SB,E200F17SB,1,19,NA,NA,NA
SB,E200F17SB,1,24,NA,NA,NA
SB,E200F17SB,1,21,NA,NA,NA
SB,E200F17SB,1,45,NA,NA,NA
SB,E200F17SB,1,25,NA,NA,NA
SB,E200F17SB,213,NA,NA,NA,NA
TW,E200F17TW,1,34,NA,NA,Y
TW,E200F17TW,1,9,NA,NA,N
TW,E200F17TW,1,37,NA,NA,Y
TW,E200F17TW,1,26,NA,NA,Y
TW,E200F17TW,1,37,NA,NA,Y
TW,E200F17TW,1,37,NA,NA,Y
TW,E200F17TW,1,44,NA,NA,N
TW,E200F17TW,1,17,NA,NA,N
TW,E200F17TW,1,21,NA,NA,Y
TW,E200F17TW,1,42,NA,NA,Y
TW,E200F17TW,1,25,NA,NA,Y
TW,E200F17TW,1,27,NA,NA,Y
TW,E200F17TW,1,39,NA,NA,N
TW,E200F17TW,1,47,NA,NA,Y
TW,E200F17TW,1,29,NA,NA,Y
TW,E200F17TW,1,31,NA,NA,Y
TW,E200F17TW,1,16,NA,NA,N
TW,E200F17TW,1,15,NA,NA,N
TW,E200F17TW,1,15,NA,NA,N
TW,E200F17TW,1,20,NA,NA,N
TW,E200F17TW,1,25,NA,NA,N
TW,E200F17TW,1,NA,NA,NA,NA
TW,E200F17TW,3,NA,NA,NA,NA
PSC,E200F17PSC,1,118,NA,NA,NA
SB,E139F17SB,1,30,NA,NA,NA
SB,E139F17SB,1,25,NA,NA,NA
SB,E139F17SB,1,30,NA,NA,NA
SB,E139F17SB,1,27,NA,NA,NA
SB,E139F17SB,1,27,NA,NA,NA
SB,E139F17SB,1,25,NA,NA,NA
SB,E139F17SB,1,39,NA,NA,NA
SB,E139F17SB,1,21,NA,NA,NA
SB,E139F17SB,1,23,NA,NA,NA
SB,E139F17SB,1,27,NA,NA,NA
SB,E139F17SB,1,16,NA,NA,NA
SB,E139F17SB,536,NA,NA,NA,NA
TW,E139F17TW,1,24,NA,NA,Y
TW,E139F17TW,1,28,NA,NA,Y
TW,E139F17TW,1,18,NA,NA,Y
TW,E139F17TW,1,33,NA,NA,Y
TW,E139F17TW,1,24,NA,NA,N
TW,E139F17TW,1,20,NA,NA,Y
TW,E139F17TW,1,24,NA,NA,N
TW,E139F17TW,1,17,NA,NA,N
TW,E139F17TW,1,31,NA,NA,N
TW,E139F17TW,1,36,NA,NA,Y
TW,E139F17TW,1,17,NA,NA,N
TW,E139F17TW,1,30,NA,NA,Y
TW,E139F17TW,1,23,NA,NA,Y
TW,E139F17TW,1,20,NA,NA,Y
TW,E139F17TW,1,18,NA,NA,N
TW,E139F17TW,1,13,NA,NA,N
TW,E139F17TW,1,15,NA,NA,N
TW,E139F17TW,1,11,NA,NA,N
TW,E139F17TW,1,15,NA,NA,Y
TW,E139F17TW,1,13,NA,NA,N
TW,E139F17TW,1,32,NA,NA,Y
TW,E139F17TW,19,NA,NA,NA,NA
SB,E90F17SB,1,23,NA,NA,NA
SB,E90F17SB,1,25,NA,NA,NA
SB,E90F17SB,1,73,NA,NA,NA
SB,E90F17SB,1,41,NA,NA,NA
SB,E90F17SB,1,38,NA,NA,NA
SB,E90F17SB,1,18,NA,NA,NA
SB,E90F17SB,1,21,NA,NA,NA
SB,E90F17SB,1,23,NA,NA,NA
SB,E90F17SB,1,28,NA,NA,NA
SB,E90F17SB,1,21,NA,NA,NA
SB,E90F17SB,1,19,NA,NA,NA
SB,E90F17SB,740,NA,NA,NA,NA
TW,E90F17TW,1,26,NA,NA,Y
TW,E90F17TW,1,31,NA,NA,Y
TW,E90F17TW,1,43,NA,NA,Y
TW,E90F17TW,1,26,NA,NA,Y
TW,E90F17TW,1,26,NA,NA,Y
TW,E90F17TW,1,36,NA,NA,Y
TW,E90F17TW,1,33,NA,NA,Y
TW,E90F17TW,1,22,NA,NA,Y
TW,E90F17TW,1,24,NA,NA,Y
TW,E90F17TW,1,25,NA,NA,Y
TW,E90F17TW,1,29,NA,NA,N
TW,E90F17TW,1,19,NA,NA,N
TW,E90F17TW,1,25,NA,NA,Y
TW,E90F17TW,1,37,NA,NA,Y
TW,E90F17TW,1,30,NA,NA,Y
TW,E90F17TW,1,22,NA,NA,N
TW,E90F17TW,1,33,NA,NA,Y
TW,E90F17TW,1,29,NA,NA,Y
TW,E90F17TW,1,27,NA,NA,Y
TW,E90F17TW,1,20,NA,NA,N
TW,E90F17TW,35,NA,NA,NA,NA
SB,E58F17SB,1,25,NA,NA,NA
SB,E58F17SB,1,33,NA,NA,NA
SB,E58F17SB,1,31,NA,NA,NA
SB,E58F17SB,1,26,NA,NA,NA
SB,E58F17SB,1,22,NA,NA,NA
SB,E58F17SB,1,29,NA,NA,NA
SB,E58F17SB,1,27,NA,NA,NA
SB,E58F17SB,1,24,NA,NA,NA
SB,E58F17SB,1,37,NA,NA,NA
SB,E58F17SB,1,24,NA,NA,NA
SB,E58F17SB,1,25,NA,NA,NA
SB,E58F17SB,1,29,NA,NA,NA
SB,E58F17SB,780,NA,NA,NA,NA
TW,E58F17TW,1,25,NA,NA,Y
TW,E58F17TW,1,40,NA,NA,Y
TW,E58F17TW,1,29,NA,NA,N
TW,E58F17TW,1,27,NA,NA,N
TW,E58F17TW,1,30,NA,NA,Y
TW,E58F17TW,1,22,NA,NA,N
TW,E58F17TW,1,31,NA,NA,N
TW,E58F17TW,1,32,NA,NA,Y
TW,E58F17TW,1,29,NA,NA,Y
TW,E58F17TW,1,17,NA,NA,N
TW,E58F17TW,1,25,NA,NA,Y
TW,E58F17TW,1,33,NA,NA,N
TW,E58F17TW,1,19,NA,NA,N
TW,E58F17TW,1,29,NA,NA,Y
TW,E58F17TW,1,34,NA,NA,Y
TW,E58F17TW,1,23,NA,NA,N
TW,E58F17TW,1,25,NA,NA,N
TW,E58F17TW,1,36,NA,NA,Y
TW,E58F17TW,1,42,NA,NA,Y
TW,E58F17TW,1,39,NA,NA,Y
TW,E58F17TW,30,NA,NA,NA,NA
TW,W514F18TW,1,31,NA,NA,N
TW,W514F18TW,1,34,NA,NA,N
TW,W514F18TW,1,37,NA,NA,N
TW,W514F18TW,1,27,NA,NA,Y
TW,W514F18TW,1,26,NA,NA,N
TW,W514F18TW,1,35,NA,NA,Y
TW,W514F18TW,1,25,NA,NA,N
TW,W514F18TW,1,43,NA,NA,N
TW,W514F18TW,1,39,NA,NA,N
TW,W514F18TW,1,38,NA,NA,N
TW,W514F18TW,1,31,NA,NA,N
TW,W514F18TW,1,39,NA,NA,N
TW,W514F18TW,1,34,NA,NA,N
TW,W514F18TW,1,39,NA,NA,N
TW,W514F18TW,1,27,NA,NA,N
TW,W514F18TW,1,25,NA,NA,N
TW,W514F18TW,1,27,NA,NA,N
TW,W514F18TW,1,39,NA,NA,N
TW,W514F18TW,1,37,NA,NA,N
TW,W514F18TW,1,22,NA,NA,N
TW,W514F18TW,105,NA,NA,NA,NA
SB,W514F18SB,1,45,NA,NA,NA
SB,W514F18SB,1,48,NA,NA,NA
SB,W514F18SB,1,NA,NA,NA,NA
TW,W461F18TW,1,25,NA,NA,Y
TW,W461F18TW,1,36,NA,NA,N
TW,W461F18TW,1,22,NA,NA,N
TW,W461F18TW,1,32,NA,NA,Y
TW,W461F18TW,1,26,NA,NA,N
TW,W461F18TW,1,21,NA,NA,N
TW,W461F18TW,1,39,NA,NA,N
TW,W461F18TW,1,32,NA,NA,N
TW,W461F18TW,1,36,NA,NA,N
TW,W461F18TW,1,22,NA,NA,N
TW,W461F18TW,1,20,NA,NA,N
TW,W461F18TW,1,36,NA,NA,N
TW,W461F18TW,1,21,NA,NA,N
TW,W461F18TW,1,25,NA,NA,N
TW,W461F18TW,1,19,NA,NA,N
TW,W461F18TW,1,38,NA,NA,N
TW,W461F18TW,1,31,NA,NA,N
TW,W461F18TW,1,28,NA,NA,N
TW,W461F18TW,1,27,NA,NA,N
TW,W461F18TW,1,31,NA,NA,N
TW,W461F18TW,29,NA,NA,NA,NA
TW,E350F18TW,1,25,NA,NA,N
TW,E350F18TW,1,25,NA,NA,N
TW,E350F18TW,1,31,NA,NA,N
TW,E350F18TW,1,37,NA,NA,N
TW,E350F18TW,1,19,NA,NA,N
TW,E350F18TW,1,22,NA,NA,Y
TW,E350F18TW,1,24,NA,NA,N
TW,E350F18TW,1,33,NA,NA,N
TW,E350F18TW,1,32,NA,NA,N
TW,E350F18TW,1,35,NA,NA,N
TW,E350F18TW,1,36,NA,NA,N
TW,E350F18TW,1,32,NA,NA,N
TW,E350F18TW,1,21,NA,NA,N
TW,E350F18TW,1,39,NA,NA,Y
TW,E350F18TW,1,30,NA,NA,N
TW,E350F18TW,1,31,NA,NA,N
TW,E350F18TW,1,15,NA,NA,N
TW,E350F18TW,1,42,NA,NA,N
